#Wavelength (Angstroms)	fnu ergs/s/cm^2/Hz
#redshifted
16776	7.869547498151e-28
16777.5	7.87415485036275e-28
16779	7.87876347284674e-28
16780.5	7.88337336575644e-28
16782	7.88798452924532e-28
16783.5	7.89259696346685e-28
16785	7.8972106685745e-28
16786.5	7.90182564472176e-28
16788	7.90644189206208e-28
16789.5	7.91105941074895e-28
16791	7.91567820093582e-28
16792.5	7.92029826277619e-28
16794	7.92491959642351e-28
16795.5	7.92954220203127e-28
16797	7.93416607975292e-28
16798.5	7.93879122974195e-28
16800	7.94341765215183e-28
16801.5	7.94804534713603e-28
16803	7.95267431484801e-28
16804.5	7.95730455544126e-28
16806	7.96193606906925e-28
16807.5	7.96656885588545e-28
16809	7.97120291604332e-28
16810.5	7.97583824969634e-28
16812	7.980474856998e-28
16813.5	7.98511273810174e-28
16815	7.98975189316106e-28
16816.5	7.9943923223294e-28
16818	7.99903402576028e-28
16819.5	8.00367700360712e-28
16821	8.00832125602344e-28
16822.5	8.01296678316267e-28
16824	8.01761358517831e-28
16825.5	8.02226166222382e-28
16827	8.02691101445268e-28
16828.5	8.03156164201836e-28
16830	8.03621354507433e-28
16831.5	8.03500556193037e-28
16833	8.03379676513601e-28
16834.5	8.03258715456541e-28
16836	8.03137673009273e-28
16837.5	8.03016549159216e-28
16839	8.02895343893786e-28
16840.5	8.02774057200401e-28
16842	8.02652689066477e-28
16843.5	8.02531239479432e-28
16845	8.02409708426683e-28
16846.5	8.02288095895647e-28
16848	8.02166401873742e-28
16849.5	8.02044626348383e-28
16851	8.01922769306989e-28
16852.5	8.01800830736977e-28
16854	8.01678810625764e-28
16855.5	8.01556708960766e-28
16857	8.01434525729403e-28
16858.5	8.01312260919089e-28
16860	8.01189914517243e-28
16861.5	8.01067486511282e-28
16863	8.00944976888622e-28
16864.5	8.00822385636682e-28
16866	8.00699712742877e-28
16867.5	8.00576958194626e-28
16869	8.00454121979346e-28
16870.5	8.00331204084452e-28
16872	8.00208204497364e-28
16873.5	8.00085123205498e-28
16875	7.9996196019627e-28
16876.5	7.998387154571e-28
16878	7.99715388975402e-28
16879.5	7.99591980738596e-28
16881	7.99468490734096e-28
16882.5	7.99344918949321e-28
16884	7.9922126537169e-28
16885.5	7.99097529988616e-28
16887	7.9897371278752e-28
16888.5	7.98849813755816e-28
16890	7.98725832880923e-28
16891.5	7.98853886151402e-28
16893	7.98981947111182e-28
16894.5	7.99110015759612e-28
16896	7.99238092096036e-28
16897.5	7.99366176119799e-28
16899	7.9949426783025e-28
16900.5	7.99622367226733e-28
16902	7.99750474308595e-28
16903.5	7.9987858907518e-28
16905	8.00006711525837e-28
16906.5	8.00134841659909e-28
16908	8.00262979476744e-28
16909.5	8.00391124975688e-28
16911	8.00519278156085e-28
16912.5	8.00647439017283e-28
16914	8.00775607558627e-28
16915.5	8.00903783779464e-28
16917	8.01031967679139e-28
16918.5	8.01160159256998e-28
16920	8.01288358512387e-28
16921.5	8.01416565444652e-28
16923	8.01544780053141e-28
16924.5	8.01673002337196e-28
16926	8.01801232296166e-28
16927.5	8.01929469929397e-28
16929	8.02057715236233e-28
16930.5	8.02185968216022e-28
16932	8.02314228868108e-28
16933.5	8.02442497191839e-28
16935	8.02570773186559e-28
16936.5	8.02699056851617e-28
16938	8.02827348186356e-28
16939.5	8.02955647190122e-28
16941	8.03083953862264e-28
16942.5	8.03212268202124e-28
16944	8.03340590209052e-28
16945.5	8.0346891988239e-28
16947	8.03597257221487e-28
16948.5	8.03725602225689e-28
16950	8.03853954894339e-28
16951.5	8.03641919393456e-28
16953	8.03429771066946e-28
16954.5	8.03217509898162e-28
16956	8.03005135870461e-28
16957.5	8.02792648967194e-28
16959	8.02580049171718e-28
16960.5	8.02367336467383e-28
16962	8.02154510837548e-28
16963.5	8.01941572265562e-28
16965	8.01728520734782e-28
16966.5	8.01515356228562e-28
16968	8.01302078730256e-28
16969.5	8.01088688223216e-28
16971	8.00875184690798e-28
16972.5	8.00661568116356e-28
16974	8.00447838483243e-28
16975.5	8.00233995774814e-28
16977	8.00020039974422e-28
16978.5	7.99805971065422e-28
16980	7.99591789031167e-28
16981.5	7.99377493855012e-28
16983	7.99163085520311e-28
16984.5	7.98948564010417e-28
16986	7.98733929308686e-28
16987.5	7.98519181398469e-28
16989	7.98304320263123e-28
16990.5	7.98089345886001e-28
16992	7.97874258250456e-28
16993.5	7.97659057339843e-28
16995	7.97443743137517e-28
16996.5	7.97228315626829e-28
16998	7.97012774791135e-28
16999.5	7.9679712061379e-28
17001	7.96581353078147e-28
17002.5	7.9636547216756e-28
17004	7.96149477865382e-28
17005.5	7.95933370154969e-28
17007	7.95717149019673e-28
17008.5	7.9550081444285e-28
17010	7.95284366407853e-28
17011.5	7.95706795061322e-28
17013	7.96129335606742e-28
17014.5	7.96551988057277e-28
17016	7.9697475242609e-28
17017.5	7.97397628726342e-28
17019	7.97820616971197e-28
17020.5	7.98243717173817e-28
17022	7.98666929347365e-28
17023.5	7.99090253505005e-28
17025	7.99513689659897e-28
17026.5	7.99937237825206e-28
17028	8.00360898014093e-28
17029.5	8.00784670239722e-28
17031	8.01208554515255e-28
17032.5	8.01632550853856e-28
17034	8.02056659268685e-28
17035.5	8.02480879772906e-28
17037	8.02905212379684e-28
17038.5	8.03329657102178e-28
17040	8.03754213953554e-28
17041.5	8.04178882946972e-28
17043	8.04603664095597e-28
17044.5	8.05028557412589e-28
17046	8.05453562911114e-28
17047.5	8.05878680604331e-28
17049	8.06303910505405e-28
17050.5	8.067292526275e-28
17052	8.07154706983775e-28
17053.5	8.07580273587397e-28
17055	8.08005952451524e-28
17056.5	8.08431743589323e-28
17058	8.08857647013954e-28
17059.5	8.09283662738581e-28
17061	8.09709790776366e-28
17062.5	8.10136031140471e-28
17064	8.10562383844062e-28
17065.5	8.10988848900297e-28
17067	8.11415426322343e-28
17068.5	8.11842116123359e-28
17070	8.12268918316511e-28
17071.5	8.119959855756e-28
17073	8.11722919271921e-28
17074.5	8.1144971938622e-28
17076	8.11176385899239e-28
17077.5	8.10902918791725e-28
17079	8.1062931804442e-28
17080.5	8.10355583638068e-28
17082	8.10081715553415e-28
17083.5	8.09807713771204e-28
17085	8.09533578272179e-28
17086.5	8.09259309037084e-28
17088	8.08984906046664e-28
17089.5	8.08710369281662e-28
17091	8.08435698722823e-28
17092.5	8.08160894350891e-28
17094	8.0788595614661e-28
17095.5	8.07610884090724e-28
17097	8.07335678163977e-28
17098.5	8.07060338347114e-28
17100	8.06784864620878e-28
17101.5	8.06509256966014e-28
17103	8.06233515363266e-28
17104.5	8.05957639793378e-28
17106	8.05681630237095e-28
17107.5	8.05405486675158e-28
17109	8.05129209088315e-28
17110.5	8.04852797457309e-28
17112	8.04576251762883e-28
17113.5	8.04299571985782e-28
17115	8.0402275810675e-28
17116.5	8.03745810106531e-28
17118	8.03468727965869e-28
17119.5	8.03191511665509e-28
17121	8.02914161186195e-28
17122.5	8.0263667650867e-28
17124	8.02359057613679e-28
17125.5	8.02081304481966e-28
17127	8.01803417094275e-28
17128.5	8.0152539543135e-28
17130	8.01247239473936e-28
17131.5	8.02225368748202e-28
17133	8.03203803747099e-28
17134.5	8.04182544509161e-28
17136	8.05161591072929e-28
17137.5	8.06140943476937e-28
17139	8.07120601759726e-28
17140.5	8.08100565959831e-28
17142	8.09080836115791e-28
17143.5	8.10061412266141e-28
17145	8.11042294449422e-28
17146.5	8.12023482704169e-28
17148	8.1300497706892e-28
17149.5	8.13986777582212e-28
17151	8.14968884282585e-28
17152.5	8.15951297208572e-28
17154	8.16934016398715e-28
17155.5	8.17917041891548e-28
17157	8.18900373725611e-28
17158.5	8.1988401193944e-28
17160	8.20867956571573e-28
17161.5	8.21852207660546e-28
17163	8.228367652449e-28
17164.5	8.23821629363168e-28
17166	8.24806800053891e-28
17167.5	8.25792277355605e-28
17169	8.26778061306848e-28
17170.5	8.27764151946156e-28
17172	8.28750549312068e-28
17173.5	8.29737253443121e-28
17175	8.30724264377853e-28
17176.5	8.31711582154801e-28
17178	8.32699206812502e-28
17179.5	8.33687138389494e-28
17181	8.34675376924314e-28
17182.5	8.356639224555e-28
17184	8.3665277502159e-28
17185.5	8.37641934661119e-28
17187	8.38631401412628e-28
17188.5	8.39621175314652e-28
17190	8.4061125640573e-28
17191.5	8.40088426135232e-28
17193	8.39565374979878e-28
17194.5	8.39042102909086e-28
17196	8.38518609892272e-28
17197.5	8.37994895898854e-28
17199	8.37470960898247e-28
17200.5	8.3694680485987e-28
17202	8.36422427753137e-28
17203.5	8.35897829547467e-28
17205	8.35373010212276e-28
17206.5	8.34847969716981e-28
17208	8.34322708030998e-28
17209.5	8.33797225123746e-28
17211	8.33271520964639e-28
17212.5	8.32745595523095e-28
17214	8.32219448768532e-28
17215.5	8.31693080670365e-28
17217	8.31166491198013e-28
17218.5	8.30639680320892e-28
17220	8.3011264800843e-28
17221.5	8.29585394230089e-28
17223	8.29057918955499e-28
17224.5	8.28530222154993e-28
17226	8.28002303801774e-28
17227.5	8.2747416387991e-28
17229	8.26945802412309e-28
17230.5	8.26417219552241e-28
17232	8.25888415863904e-28
17233.5	8.25359393126567e-28
17235	8.24830156485599e-28
17236.5	8.24300719810167e-28
17238	8.23771118081315e-28
17239.5	8.23241433875468e-28
17241	8.2271184941843e-28
17242.5	8.22182739882341e-28
17244	8.21654823902431e-28
17245.5	8.2112937725051e-28
17247	8.20608487528356e-28
17248.5	8.20095277740222e-28
17250	8.19593962917805e-28
17251.5	8.19880479964283e-28
17253	8.20189159053292e-28
17254.5	8.20523563259311e-28
17256	8.20884037247683e-28
17257.5	8.21266001407825e-28
17259	8.21659034485638e-28
17260.5	8.2204741749704e-28
17262	8.22412443850141e-28
17263.5	8.22736162547632e-28
17265	8.23005564515691e-28
17266.5	8.2321587600231e-28
17268	8.23371812411873e-28
17269.5	8.23486339659833e-28
17271	8.23577390526082e-28
17272.5	8.23663679661808e-28
17274	8.23760953910998e-28
17275.5	8.23879671381234e-28
17277	8.24024446805428e-28
17278.5	8.24194961615229e-28
17280	8.24387667167148e-28
17281.5	8.24597580122106e-28
17283	8.24819685809411e-28
17284.5	8.25049762762124e-28
17286	8.25284680988693e-28
17287.5	8.25522346954035e-28
17289	8.25761480565502e-28
17290.5	8.26001360386542e-28
17292	8.26241609594866e-28
17293.5	8.26482045068326e-28
17295	8.26722583774333e-28
17296.5	8.26963190508752e-28
17298	8.27203851292363e-28
17299.5	8.27444560920292e-28
17301	8.27685317574714e-28
17302.5	8.27926120660937e-28
17304	8.28166969998096e-28
17305.5	8.28407865536661e-28
17307	8.28648807266242e-28
17308.5	8.28889795187408e-28
17310	8.29130829303621e-28
17311.5	8.28716402356773e-28
17313	8.28301794411108e-28
17314.5	8.27887005441469e-28
17316	8.27472035422717e-28
17317.5	8.27056884329707e-28
17319	8.26641552137297e-28
17320.5	8.26226038820347e-28
17322	8.25810344353713e-28
17323.5	8.25394468712254e-28
17325	8.24978411870827e-28
17326.5	8.2456217380429e-28
17328	8.24145754487503e-28
17329.5	8.23729153895322e-28
17331	8.23312372002605e-28
17332.5	8.22895408784212e-28
17334	8.22478264215e-28
17335.5	8.22060938269825e-28
17337	8.21643430923548e-28
17338.5	8.21225742151025e-28
17340	8.20807871927114e-28
17341.5	8.20389820226674e-28
17343	8.19971587024563e-28
17344.5	8.19553172295639e-28
17346	8.1913457601476e-28
17347.5	8.18715798156783e-28
17349	8.18296838696566e-28
17350.5	8.1787769760897e-28
17352	8.17458374868849e-28
17353.5	8.17038870451063e-28
17355	8.1661918433047e-28
17356.5	8.16199316481927e-28
17358	8.15779266880293e-28
17359.5	8.15359035500426e-28
17361	8.14938622317183e-28
17362.5	8.14518027305423e-28
17364	8.14097250440004e-28
17365.5	8.13676291695785e-28
17367	8.13255151047621e-28
17368.5	8.12833828470373e-28
17370	8.12412323938897e-28
17371.5	8.12933713685289e-28
17373	8.13455247173469e-28
17374.5	8.13976924420486e-28
17376	8.14498745443385e-28
17377.5	8.15020710259217e-28
17379	8.15542818885027e-28
17380.5	8.16065071337863e-28
17382	8.16587467634775e-28
17383.5	8.17110007792808e-28
17385	8.1763269182901e-28
17386.5	8.1815551976043e-28
17388	8.18678491604114e-28
17389.5	8.19201607377111e-28
17391	8.19724867096469e-28
17392.5	8.20248270779233e-28
17394	8.20771818442454e-28
17395.5	8.21295510103178e-28
17397	8.21819345778452e-28
17398.5	8.22343325485326e-28
17400	8.22867449240845e-28
17401.5	8.23391717062057e-28
17403	8.23916128966012e-28
17404.5	8.24440684969756e-28
17406	8.24965385090335e-28
17407.5	8.254902293448e-28
17409	8.26015217750196e-28
17410.5	8.26540350323572e-28
17412	8.27065627081976e-28
17413.5	8.27591048042454e-28
17415	8.28116613222056e-28
17416.5	8.28642322637828e-28
17418	8.29168176306817e-28
17419.5	8.29694174246072e-28
17421	8.3022031647264e-28
17422.5	8.3074660300357e-28
17424	8.31273033855908e-28
17425.5	8.31799609046702e-28
17427	8.32326328593e-28
17428.5	8.3285319251185e-28
17430	8.33380200820298e-28
17431.5	8.3376348636359e-28
17433	8.34146866808723e-28
17434.5	8.34530342166353e-28
17436	8.34913912447138e-28
17437.5	8.35297577661732e-28
17439	8.35681337820791e-28
17440.5	8.36065192934971e-28
17442	8.3644914301493e-28
17443.5	8.36833188071319e-28
17445	8.37217328114799e-28
17446.5	8.37601563156023e-28
17448	8.37985893205646e-28
17449.5	8.38370318274326e-28
17451	8.38754838372717e-28
17452.5	8.39139453511477e-28
17454	8.39524163701259e-28
17455.5	8.39908968952722e-28
17457	8.40293869276518e-28
17458.5	8.40678864683307e-28
17460	8.41063955183742e-28
17461.5	8.41449140788479e-28
17463	8.41834421508176e-28
17464.5	8.42219797353485e-28
17466	8.42605268335066e-28
17467.5	8.42990834463572e-28
17469	8.4337649574966e-28
17470.5	8.43762252203984e-28
17472	8.44148103837203e-28
17473.5	8.4453405065997e-28
17475	8.44920092682943e-28
17476.5	8.45306229916776e-28
17478	8.45692462372126e-28
17479.5	8.46078790059648e-28
17481	8.46465212989998e-28
17482.5	8.46851731173832e-28
17484	8.47238344621806e-28
17485.5	8.47625053344576e-28
17487	8.48011857352797e-28
17488.5	8.48398756657125e-28
17490	8.48785751268217e-28
17491.5	8.4840944731189e-28
17493	8.48032976810173e-28
17494.5	8.47656339740038e-28
17496	8.47279536078456e-28
17497.5	8.46902565802399e-28
17499	8.46525428888838e-28
17500.5	8.46148125314743e-28
17502	8.45770655057088e-28
17503.5	8.45393018092842e-28
17505	8.4501521439898e-28
17506.5	8.44637243952469e-28
17508	8.44259106730283e-28
17509.5	8.43880802709394e-28
17511	8.43502331866771e-28
17512.5	8.43123694179389e-28
17514	8.42744889624216e-28
17515.5	8.42365918178225e-28
17517	8.41986779818388e-28
17518.5	8.41607474521675e-28
17520	8.41228002265059e-28
17521.5	8.40848363025511e-28
17523	8.40468556780001e-28
17524.5	8.40088583505502e-28
17526	8.39708443178985e-28
17527.5	8.39328135777422e-28
17529	8.38947661277783e-28
17530.5	8.38567019657041e-28
17532	8.38186210892167e-28
17533.5	8.37805234960132e-28
17535	8.37424091837907e-28
17536.5	8.37042781502466e-28
17538	8.36661303930778e-28
17539.5	8.36279659099815e-28
17541	8.35897846986548e-28
17542.5	8.3551586756795e-28
17544	8.35133720820991e-28
17545.5	8.34751406722642e-28
17547	8.34368925249877e-28
17548.5	8.33986276379664e-28
17550	8.33603460088977e-28
17551.5	8.33582058012762e-28
17553	8.33560612082395e-28
17554.5	8.3353912229069e-28
17556	8.33517588630465e-28
17557.5	8.33496011094538e-28
17559	8.33474389675726e-28
17560.5	8.33452724366847e-28
17562	8.33431015160716e-28
17563.5	8.33409262050152e-28
17565	8.33387465027971e-28
17566.5	8.33365624086991e-28
17568	8.33343739220029e-28
17569.5	8.33321810419902e-28
17571	8.33299837679426e-28
17572.5	8.3327782099142e-28
17574	8.33255760348701e-28
17575.5	8.33233655744086e-28
17577	8.33211507170391e-28
17578.5	8.33189314620434e-28
17580	8.3316707808704e-28
17581.5	8.33144797563049e-28
17583	8.33122473041416e-28
17584.5	8.33100104515624e-28
17586	8.33077691981572e-28
17587.5	8.3305523544551e-28
17589	8.33032734955468e-28
17590.5	8.33010190718159e-28
17592	8.32987603507125e-28
17593.5	8.32964975998712e-28
17595	8.32942316867187e-28
17596.5	8.32919652521779e-28
17598	8.32897058502808e-28
17599.5	8.32874737681037e-28
17601	8.32853201069833e-28
17602.5	8.32833654367116e-28
17604	8.32818757709006e-28
17605.5	8.32813987376173e-28
17607	8.32829832629681e-28
17608.5	8.32884914308262e-28
17610	8.33009702065535e-28
17611.5	8.32261744882609e-28
17613	8.31690257900965e-28
17614.5	8.31368385935678e-28
17616	8.31368918299133e-28
17617.5	8.31743855407697e-28
17619	8.32498223583687e-28
17620.5	8.33565178505772e-28
17622	8.34792617421131e-28
17623.5	8.3595111911703e-28
17625	8.36767661534078e-28
17626.5	8.36980254383797e-28
17628	8.36399037977472e-28
17629.5	8.34954348562691e-28
17631	8.3271501562456e-28
17632.5	8.29870281705082e-28
17634	8.26681876460771e-28
17635.5	8.23422936927676e-28
17637	8.20323282332066e-28
17638.5	8.17535541997628e-28
17640	8.15127062070945e-28
17641.5	8.1309318904347e-28
17643	8.11382128554742e-28
17644.5	8.09921148578478e-28
17646	8.08637060866535e-28
17647.5	8.07468254403996e-28
17649	8.06369048227154e-28
17650.5	8.05308888186808e-28
17652	8.0426909199764e-28
17653.5	8.03239130672661e-28
17655	8.02213504660448e-28
17656.5	8.0118954132932e-28
17658	8.0016602877791e-28
17659.5	7.99142453120997e-28
17661	7.98118610231753e-28
17662.5	7.97094424036397e-28
17664	7.96069867891622e-28
17665.5	7.95044933004398e-28
17667	7.94019616621016e-28
17668.5	7.92993917904458e-28
17670	7.91967836588883e-28
17671.5	7.92944695387603e-28
17673	7.93921851634262e-28
17674.5	7.94899305362167e-28
17676	7.95877056607063e-28
17677.5	7.96855105405226e-28
17679	7.97833451793051e-28
17680.5	7.98812095806946e-28
17682	7.9979103748333e-28
17683.5	8.00770276858618e-28
17685	8.01749813969226e-28
17686.5	8.02729648851573e-28
17688	8.03709781542074e-28
17689.5	8.04690212077146e-28
17691	8.05670940493207e-28
17692.5	8.06651966826673e-28
17694	8.0763329111396e-28
17695.5	8.08614913391487e-28
17697	8.09596833695669e-28
17698.5	8.10579052062923e-28
17700	8.11561568529666e-28
17701.5	8.12544383132316e-28
17703	8.13527495907287e-28
17704.5	8.14510906890999e-28
17706	8.15494616119867e-28
17707.5	8.16478623630307e-28
17709	8.17462929458738e-28
17710.5	8.18447533641577e-28
17712	8.19432436215237e-28
17713.5	8.20417637216139e-28
17715	8.21403136680698e-28
17716.5	8.22388934645331e-28
17718	8.23375031146455e-28
17719.5	8.24361426220486e-28
17721	8.25348119903841e-28
17722.5	8.26335112232938e-28
17724	8.27322403244193e-28
17725.5	8.28309992974023e-28
17727	8.29297881458845e-28
17728.5	8.30286068735075e-28
17730	8.31274554839129e-28
17731.5	8.31349252825874e-28
17733	8.31423940390666e-28
17734.5	8.31498617530673e-28
17736	8.31573284243065e-28
17737.5	8.31647940525008e-28
17739	8.3172258637367e-28
17740.5	8.31797221786217e-28
17742	8.3187184675982e-28
17743.5	8.31946461291644e-28
17745	8.32021065378856e-28
17746.5	8.32095659018627e-28
17748	8.32170242208122e-28
17749.5	8.32244814944508e-28
17751	8.32319377224956e-28
17752.5	8.32393929046631e-28
17754	8.32468470406701e-28
17755.5	8.32543001302334e-28
17757	8.32617521730698e-28
17758.5	8.3269203168896e-28
17760	8.32766531174287e-28
17761.5	8.32841020183849e-28
17763	8.32915498714812e-28
17764.5	8.32989966764343e-28
17766	8.33064424329611e-28
17767.5	8.33138871407783e-28
17769	8.33213307996027e-28
17770.5	8.3328773409151e-28
17772	8.33362149691401e-28
17773.5	8.33436554792866e-28
17775	8.33510949393073e-28
17776.5	8.33585333489191e-28
17778	8.33659707078387e-28
17779.5	8.33734070157827e-28
17781	8.33808422724681e-28
17782.5	8.33882764776115e-28
17784	8.33957096309297e-28
17785.5	8.34031417321396e-28
17787	8.34105727809578e-28
17788.5	8.34180027771012e-28
17790	8.34254317202864e-28
17791.5	8.34298312810534e-28
17793	8.34342287669799e-28
17794.5	8.34386241776537e-28
17796	8.34430175126621e-28
17797.5	8.34474087715931e-28
17799	8.3451797954034e-28
